200,6203602551,E1,E1,E1,,DZ110134,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191127,0.063,0.088,0.075,0.075,0.063,0.088,0.075,0.063,0.075,0.088,0.063,0.075,0.363,0.15,0.15,0.075,0.088,0.063,0.075,0.088,0.063,0.075,0.138,0.163,0.138,0.125,0.138,0.1,0.075,0.113,0.113,0.113,0.288,0.638,0.763,0.125,0.125,0.138,0.15,0.1,0.125,0.113,0.1,0.075,0.088,0.088,0.075,0.063,A,,,2.01911E+13
300,20191128,0.075,0.088,0.075,0.063,0.088,0.075,0.063,0.075,0.075,0.088,0.063,0.238,0.125,0.35,0.125,0.088,0.225,0.1,0.1,0.075,0.088,0.063,0.063,0.088,0.075,0.088,0.1,0.113,0.075,0.075,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.075,0.063,0.088,0.063,0.075,0.063,0.088,0.063,0.063,0.075,0.088,A,,,2.01911E+13
300,20191129,0.15,0.1,0.075,0.088,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.088,0.1,0.113,0.075,0.775,0.763,0.413,0.1,0.075,0.075,0.075,0.35,1.588,1.263,0.8,0.138,0.163,0.15,0.138,0.138,0.15,0.163,0.15,0.125,0.1,0.113,0.113,0.1,0.088,A,,,2.01911E+13
300,20191130,0.1,0.113,0.1,0.1,0.088,0.113,0.1,0.1,0.088,0.15,0.15,0.125,0.125,0.113,0.138,0.113,0.1,0.075,0.075,0.088,0.063,0.063,0.088,0.075,0.125,0.063,0.088,0.075,0.063,0.063,0.138,0.188,0.163,0.163,0.113,0.113,0.1,0.088,0.1,0.175,0.125,0.125,0.1,0.088,0.075,0.075,0.063,0.075,V,,,2.01912E+13
400,1,10,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,11,11,A,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,12,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191201,0.088,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.088,0.075,0.1,0.413,0.65,0.525,0.3,0.188,0.088,0.075,0.075,0.075,0.088,0.075,0.075,0.075,0.075,0.075,0.088,0.15,0.263,0.225,0.188,0.55,0.275,0.238,0.163,0.138,0.113,0.125,0.1,0.075,0.075,0.088,0.075,0.075,0.063,A,,,2.01912E+13
300,20191202,0.075,0.088,0.063,0.063,0.088,0.075,0.063,0.063,0.088,0.075,0.063,0.088,0.125,0.1,0.238,0.35,0.163,0.488,0.2,0.163,0.1,0.075,0.063,0.088,0.125,0.125,0.125,0.113,0.075,0.063,0.075,0.538,1.588,0.425,0.238,0.613,0.35,0.5,0.175,0.125,0.138,0.125,0.113,0.088,0.075,0.075,0.063,0.075,A,,,2.01912E+13
300,20191203,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.25,0.1,0.1,0.1,0.075,0.075,0.475,0.775,0.075,0.075,0.063,0.075,0.113,0.2,0.138,0.125,0.113,0.075,0.088,0.088,0.088,0.075,0.063,0.075,0.088,0.075,0.113,0.125,0.15,0.138,0.113,0.088,0.075,0.075,0.075,0.075,0.063,A,,,2.01912E+13
300,20191204,0.088,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.088,0.063,0.063,0.113,0.113,0.113,0.113,0.088,0.3,0.2,0.363,0.138,0.063,0.063,0.075,0.075,0.063,0.088,0.125,0.113,0.15,0.113,0.25,0.55,0.125,0.275,1.025,0.213,0.163,0.125,0.2,0.175,0.175,0.175,0.125,0.088,0.075,0.075,0.088,0.075,A,,,2.01912E+13
300,20191205,0.088,0.075,0.063,0.088,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.25,0.113,0.488,0.325,0.588,0.288,0.125,0.125,0.113,0.1,0.113,0.088,0.1,0.125,0.138,0.075,0.063,0.088,0.075,0.2,1,0.788,1.2,0.075,0.088,0.075,0.5,0.138,0.188,0.163,0.138,0.113,0.088,0.075,0.075,0.088,0.075,A,,,2.01912E+13
300,20191206,0.075,0.075,0.088,0.063,0.075,0.088,0.075,0.063,0.075,0.088,0.075,0.088,0.125,0.125,0.388,0.125,0.225,0.088,0.363,0.425,0.163,0.075,0.063,0.088,0.1,0.113,0.113,0.113,0.1,0.125,0.125,0.15,0.613,0.35,0.613,0.188,0.088,0.213,0.2,0.188,0.15,0.163,0.163,0.138,0.1,0.113,0.125,0.088,A,,,2.01912E+13
300,20191207,0.1,0.113,0.1,0.088,0.113,0.1,0.1,0.088,0.113,0.1,0.088,0.1,0.125,0.113,0.288,1.238,0.513,0.175,0.15,0.225,0.188,0.125,0.113,0.15,0.188,0.55,0.275,0.438,0.075,0.063,0.088,1.075,1.013,1.588,0.5,0.388,0.3,0.225,0.175,0.175,0.15,0.163,0.163,0.15,0.088,0.088,0.088,0.075,A,,,2.01912E+13
300,20191208,0.075,0.075,0.088,0.063,0.075,0.088,0.063,0.075,0.088,0.075,0.063,0.075,0.1,0.1,0.625,0.175,0.213,0.088,0.088,0.075,0.088,0.063,0.075,0.075,0.088,0.063,0.075,0.075,0.088,0.063,0.063,0.175,0.188,1.338,1.075,0.213,0.238,0.175,0.188,0.15,0.175,0.163,0.1,0.088,0.075,0.088,0.075,0.075,A,,,2.01912E+13
300,20191209,0.075,0.088,0.075,0.075,0.063,0.075,0.088,0.075,0.063,0.075,0.075,0.075,0.263,0.2,0.563,0.5,0.35,0.2,0.15,0.213,0.188,0.688,0.575,0.15,0.138,0.125,0.15,0.125,0.125,0.15,0.163,0.175,0.388,1.763,1.813,0.525,0.175,0.15,0.163,0.188,0.175,0.313,0.1,0.088,0.1,0.088,0.088,0.075,A,,,2.01912E+13
300,20191210,0.075,0.088,0.1,0.088,0.075,0.075,0.088,0.088,0.075,0.075,0.063,0.263,0.125,0.088,0.35,0.263,0.375,0.125,0.175,0.1,0.063,0.075,0.075,0.113,0.113,0.113,0.113,0.113,0.088,0.075,0.125,0.175,0.163,0.388,0.875,0.35,0.113,0.2,0.163,0.113,0.125,0.1,0.075,0.075,0.075,0.075,0.075,0.063,A,,,2.01912E+13
300,20191211,0.075,0.075,0.075,0.063,0.063,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.15,0.6,0.513,0.25,0.063,0.075,0.075,0.063,0.075,0.088,0.075,0.088,0.113,0.138,0.163,0.138,0.113,0.1,0.175,0.175,0.75,0.338,0.463,0.2,0.138,0.075,0.1,0.113,0.125,0.125,0.075,0.088,0.088,0.063,0.075,0.075,A,,,2.01912E+13
300,20191212,0.075,0.075,0.075,0.063,0.088,0.075,0.063,0.075,0.075,0.075,0.075,0.238,0.125,0.125,0.388,0.113,0.238,0.113,0.088,0.375,0.088,0.088,0.075,0.063,0.063,0.113,0.15,0.113,0.075,0.075,0.15,1.088,1.238,0.3,0.588,0.125,0.113,0.163,0.163,0.125,0.113,0.113,0.113,0.075,0.088,0.075,0.075,0.075,V,,,2.01912E+13
400,1,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,5,5,A,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
